black,blue,brown,green,grey,orange,pink,purple,red,turquoise,white,yellow,red_blue_ratio,red_blue_dominance,red_green_ratio,red_green_dominance,red_yellow_ratio,red_yellow_dominance,red_purple_ratio,red_purple_dominance,blue_yellow_ratio,blue_yellow_dominance,blue_orange_ratio,blue_orange_dominance,blue_green_ratio,blue_green_dominance,blue_purple_ratio,blue_purple_dominance,yellow_purple_ratio,yellow_purple_dominance,yellow_green_ratio,yellow_green_dominance,yellow_orange_ratio,yellow_orange_dominance,green_purple_ratio,green_purple_dominance,green_orange_ratio,green_orange_dominance,purple_orange_ratio,purple_orange_dominance,black_white_ratio,black_white_dominance,black_grey_ratio,black_grey_dominance,black_brown_ratio,black_brown_dominance,white_grey_ratio,white_grey_dominance,white_brown_ratio,white_brown_dominance,grey_brown_ratio,grey_brown_dominance,red_orange_ratio,red_orange_dominance,orange_yellow_ratio,orange_yellow_dominance,blue_turquoise_ratio,blue_turquoise_dominance,green_turquoise_ratio,green_turquoise_dominance,purple_pink_ratio,purple_pink_dominance,red_pink_ratio,red_pink_dominance,red_green_complementary,blue_orange_complementary,yellow_purple_complementary,analogous_group_1,analogous_group_2,analogous_group_3,analogous_group_4,analogous_group_5,warm_colors_total,cool_colors_total,neutral_colors_total,warm_cool_balance,warm_cool_ratio,num_dominant_colors,palette_variance,primary_dominance,color_diversity,dominant_is_warm,dominant_is_cool,dominant_is_neutral,color_balance,emotion_group,url,anger,anticipation,arrogance,disagreeableness,disgust,fear,gratitude,happiness,humility,love,optimism,pessimism,sadness,surprise,trust,dominant_emotion
0.21,0.0,0.24,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.581717452,1.0,0.343698854,0.0,0.465631929,0.0,0.272232305,0.0,0.383631714,0.0,0.624024961,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.13513181,0.4,0.663012943,0.0,0.0,1.0,0.865003187,neutral,https://uploads3.wikiart.org/images/konrad-witz/the-miraculous-draught-of-fishes-peter-s-altar-table-1444.jpg,0.0,0.0,0.364,0.0,0.0,0.091,0.0,0.273,0.0,0.0,0.182,0.0,0.0,0.0,0.182,arrogance
0.09,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.407239819,0.0,0.103329506,0.0,0.989010989,1.0,0.142700329,0.0,0.992366412,1.0,0.99871959,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.223620349,0.78,0.713674329,0.0,0.0,1.0,0.776603048,negative,https://uploads3.wikiart.org/images/domenico-veneziano/the-stigmatization-of-st-francis.jpg,0.0,0.1,0.1,0.0,0.1,0.4,0.0,0.3,0.1,0.0,0.0,0.1,0.2,0.2,0.2,fear
0.14,0.0,0.78,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992907801,1.0,0.992907801,1.0,0.152008686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.92,0.08,80.0,3.0,0.223823524,0.78,0.713414182,0.0,0.0,1.0,0.776400076,positive,https://uploads4.wikiart.org/images/filippo-lippi/coronation-of-the-virgin-1445.jpg,0.0,0.083,0.0,0.0,0.0,0.0,0.25,0.333,0.167,0.333,0.167,0.0,0.0,0.083,0.583,trust
0.13,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341207349,0.0,0.17310253,0.0,0.992366412,1.0,0.287026406,0.0,0.996015936,1.0,0.998389694,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.185978168,0.62,0.700518249,0.0,0.0,1.0,0.814207625,positive,https://uploads1.wikiart.org/images/domenico-veneziano/st-john-in-the-desert.jpg,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.1,0.3,0.0,0.0,0.2,0.4,happiness
0.59,0.0,0.0,0.0,0.36,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998307953,1.0,0.620399579,1.0,0.998307953,1.0,0.0,0.0,0.0,0.0,0.997229917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.95,0.05,50.0,2.0,0.18994417,0.59,0.678605465,0.0,0.0,1.0,0.810245584,neutral,https://uploads0.wikiart.org/images/dirk-bouts/polyptych-of-the-virgin-the-annunciation-the-visitation-the-adoration-of-the-angels-and-the.jpg,0.0,0.2,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.2,0.0,0.1,0.1,0.1,0.4,humility
0.71,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.932982917,1.0,0.746582545,1.0,0.99859353,1.0,0.171821306,0.0,0.980392157,1.0,0.995850622,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.209081686,0.71,0.705932931,0.0,0.0,1.0,0.791127187,positive,https://uploads3.wikiart.org/images/jean-fouquet/portrait-of-charles-vii-king-of-france.jpg,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.1,0.1,0.4,trust
0.35,0.0,0.23,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997150997,1.0,0.453955901,0.0,0.602409639,1.0,0.0,0.0,0.0,0.0,0.64516129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.156224392,0.42,0.628920684,0.0,0.0,1.0,0.843931676,positive,https://uploads0.wikiart.org/images/pisanello/apparition-of-the-virgin-to-sts-anthony-abbot-and-george.jpg,0.0,0.071,0.071,0.071,0.0,0.071,0.214,0.143,0.214,0.5,0.143,0.0,0.0,0.071,0.429,love
0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05994006,0.0,0.983606557,1.0,0.998937301,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.270330886,0.94,0.712719569,0.0,0.0,1.0,0.729939175,neutral,https://uploads5.wikiart.org/images/paolo-uccello/creation-of-adam-1445.jpg,0.026,0.078,0.052,0.013,0.065,0.104,0.325,0.117,0.455,0.195,0.286,0.039,0.078,0.065,0.312,humility
0.396039604,0.0,0.297029703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306930693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.562579992,1.0,0.99748136,1.0,0.57060527,1.0,0.996752516,1.0,0.507356672,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.15253826,0.396039604,0.61581097,0.0,0.0,1.0,0.847614126,neutral,https://uploads5.wikiart.org/images/petrus-christus/potrait-of-a-carthusian-1446.jpg,0.0,0.043,0.086,0.0,0.071,0.057,0.086,0.171,0.429,0.029,0.071,0.057,0.057,0.057,0.371,humility
0.554455446,0.0,0.237623762,0.0,0.207920792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998199676,1.0,0.726320022,1.0,0.699117364,1.0,0.0,0.0,0.0,0.0,0.465621605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.171565947,0.554455446,0.691125637,0.0,0.0,1.0,0.828605448,positive,https://uploads6.wikiart.org/images/petrus-christus/edward-grimston-1446.jpg,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.0,0.1,0.1,0.6,trust
0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04995005,0.0,0.980392157,1.0,0.998948475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.273307464,0.95,0.712610448,0.0,0.0,1.0,0.726965571,positive,https://uploads1.wikiart.org/images/andrea-del-castagno/the-last-supper-1447.jpg,0.0,0.091,0.091,0.091,0.091,0.091,0.364,0.455,0.364,0.455,0.364,0.091,0.273,0.091,0.545,trust
0.23,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995670996,1.0,0.22977023,0.0,0.995670996,1.0,0.0,0.0,0.0,0.0,0.998702983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.226126808,0.77,0.706709717,0.0,0.0,1.0,0.774099093,positive,https://uploads4.wikiart.org/images/filippo-lippi/coronation-of-the-virgin-1447.jpg,0.091,0.091,0.273,0.182,0.091,0.273,0.182,0.273,0.091,0.091,0.0,0.091,0.182,0.182,0.636,trust
0.415841584,0.0,0.514851485,0.0,0.069306931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997601007,1.0,0.855379728,1.0,0.446328944,0.0,0.0,0.0,0.0,0.0,0.118441312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.180772683,0.514851485,0.649564481,0.0,0.0,1.0,0.819407909,positive,https://uploads8.wikiart.org/images/petrus-christus/st-eligius-as-a-goldsmith-showing-a-ring-to-the-engaged-couple-1449.jpg,0.0,0.1,0.2,0.0,0.0,0.0,0.2,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.4,happiness
0.34,0.0,0.15,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997067449,1.0,0.399529965,0.0,0.692464358,1.0,0.0,0.0,0.0,0.0,0.771558245,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.169187004,0.51,0.668909972,0.0,0.0,1.0,0.830982014,neutral,https://uploads1.wikiart.org/images/pisanello/portrait-of-a-princess-of-the-house-of-este-1449.jpg,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.3,0.1,0.3,humility
0.212121212,0.0,0.151515152,0.0,0.525252525,0.0,0.0,0.0,0.0,0.0,0.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.654225988,1.0,0.287281632,0.0,0.581733566,1.0,0.174329229,0.0,0.421472087,0.0,0.774974292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.157495977,0.525252525,0.70072167,0.0,0.0,1.0,0.842661362,positive,https://uploads2.wikiart.org/images/benozzo-gozzoli/madonna-and-child-giving-blessings.jpg,0.0,0.167,0.0,0.0,0.0,0.0,0.083,0.167,0.25,0.5,0.167,0.0,0.167,0.083,0.417,love
0.29,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.781671159,1.0,0.314875136,0.0,0.996563574,1.0,0.112517581,0.0,0.987654321,1.0,0.998415214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.19165942,0.63,0.696260824,0.0,0.0,1.0,0.808532048,positive,https://uploads7.wikiart.org/images/jacopo-bellini/the-madonna-of-humility-adored-by-leonello-d-este.jpg,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.4,0.2,0.1,0.1,0.1,0.8,trust
0.613861386,0.0,0.158415842,0.0,0.108910891,0.0,0.0,0.0,0.0,0.0,0.118811881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.836695861,1.0,0.848141612,1.0,0.793843869,1.0,0.519458032,1.0,0.427031067,0.0,0.405889082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.176986361,0.613861386,0.712152421,0.0,0.0,1.0,0.823190448,neutral,https://uploads6.wikiart.org/images/rogier-van-der-weyden/saint-ivo-1450.jpg,0.0,0.385,0.077,0.0,0.0,0.077,0.077,0.077,0.077,0.0,0.077,0.0,0.154,0.0,0.231,anticipation
0.29,0.0,0.35,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615711253,1.0,0.615711253,1.0,0.452418097,0.0,0.498614958,0.0,0.338983051,0.0,0.338983051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.130755381,0.35,0.627477547,0.0,0.0,1.0,0.869375244,neutral,https://uploads5.wikiart.org/images/andrea-del-castagno/dante-alighieri.jpg,0.0,0.0,0.2,0.1,0.2,0.1,0.2,0.1,0.4,0.0,0.1,0.0,0.1,0.0,0.3,humility
0.07,0.0,0.26,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225080386,0.0,0.139720559,0.0,0.211480363,0.0,0.357675112,0.0,0.479041916,0.0,0.622286541,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.145122728,0.43,0.663288335,0.0,0.0,1.0,0.85502225,positive,https://uploads2.wikiart.org/images/andrea-del-castagno/queen-esther.jpg,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.2,0.1,0.2,0.1,0.0,0.0,0.1,0.6,trust
0.0,0.0,0.0,0.0,0.65,0.0,0.09,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285400659,0.0,0.996168582,1.0,0.998463902,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.91,0.09,90.0,3.0,0.194203892,0.65,0.70168373,0.0,0.0,1.0,0.805990118,positive,https://uploads8.wikiart.org/images/andrea-del-castagno/giovanni-boccaccio.jpg,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.3,0.1,0.2,0.0,0.0,0.0,0.5,trust
0.252525253,0.0,0.444444444,0.0,0.151515152,0.0,0.0,0.0,0.0,0.0,0.151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.623456944,1.0,0.623456944,1.0,0.361799737,0.0,0.498355427,0.0,0.253811401,0.0,0.253811401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.142663054,0.444444444,0.679728739,0.0,0.0,1.0,0.857479467,positive,https://uploads4.wikiart.org/images/rogier-van-der-weyden/braque-family-triptych-1450(1).jpg,0.0,0.0,0.0,0.0,0.0,0.083,0.25,0.25,0.417,0.167,0.167,0.0,0.0,0.0,0.667,trust
0.28,0.0,0.26,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59447983,1.0,0.508166969,1.0,0.517560074,1.0,0.412147505,0.0,0.421286031,0.0,0.508474576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.124924219,0.28,0.555429824,0.0,0.0,1.0,0.87520058,positive,https://uploads4.wikiart.org/images/jean-fouquet/madonna-and-child-left-panel-of-diptych-de-melun.jpg,0.0,0.25,0.167,0.0,0.0,0.167,0.083,0.0,0.0,0.5,0.083,0.083,0.0,0.25,0.25,love
0.39,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997442455,1.0,0.38961039,0.0,0.997442455,1.0,0.0,0.0,0.0,0.0,0.998363339,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.200196873,0.61,0.672345544,0.0,0.0,1.0,0.800003124,positive,https://uploads8.wikiart.org/images/piero-della-francesca/baptism-of-christ-1450(1).jpg,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.4,0.2,0.0,0.1,0.0,0.0,0.0,0.8,trust
0.0,0.0,0.28,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180305132,0.0,0.316301703,0.0,0.677382319,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.180923557,0.59,0.693868771,0.0,0.0,1.0,0.819257186,positive,https://uploads2.wikiart.org/images/benozzo-gozzoli/st-francis-giving-away-his-clothes-vision-of-the-church-militant-and-triumphant.jpg,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.455,0.182,0.091,0.0,0.0,0.091,0.091,0.364,happiness
0.58,0.0,0.34,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99827883,1.0,0.99827883,1.0,0.629750271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.92,0.08,80.0,3.0,0.184653648,0.58,0.682179608,0.0,0.0,1.0,0.815530821,neutral,https://uploads8.wikiart.org/images/andrea-mantegna/adoration-of-the-shepherds-1456.jpg,0.077,0.231,0.0,0.077,0.0,0.154,0.0,0.308,0.385,0.154,0.0,0.077,0.077,0.077,0.308,humility
0.62,0.0,0.22,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.910425844,1.0,0.859916782,1.0,0.737217598,1.0,0.372670807,0.0,0.213523132,0.0,0.31152648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.181675702,0.62,0.707446535,0.0,0.0,1.0,0.818505792,positive,https://uploads4.wikiart.org/images/petrus-christus/isabel-of-portugal-with-st-elizabeth.jpg,0.0,0.1,0.4,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.2,0.1,0.6,trust
0.495049505,0.0,0.059405941,0.0,0.445544554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997984072,1.0,0.525756827,1.0,0.89124971,1.0,0.0,0.0,0.0,0.0,0.88060899,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.181854011,0.495049505,0.633395439,0.0,0.0,1.0,0.818327661,positive,https://uploads4.wikiart.org/images/filippo-lippi/the-adoration-of-the-infant-jesus-1459.jpg,0.0,0.1,0.2,0.0,0.0,0.0,0.3,0.5,0.2,0.5,0.1,0.0,0.0,0.1,0.7,trust
